stream,src_mac,dst_mac,src_ip,dst_ip,src_port,dst_port,inter_arrival_time,time_since_previously_displayed_frame,port_class_dst,l4_tcp,l4_udp,ttl,eth_size,tcp_window_size,payload_entropy,handshake_version,handshake_cipher_suites_length,handshake_ciphersuites,handshake_extensions_length,tls_server,handshake_sig_hash_alg_len,http_request_method,http_host,http_response_code,user_agent,dns_server,dns_query_type,dns_len_qry,dns_interval,dns_len_ans,device_mac,eth_src_oui,eth_dst_oui,payload_length,highest_layer,http_uri,http_content_len,http_content_type,icmp_type,icmp_checksum_status,icmp_data_size,jitter,stream_1_count,stream_1_mean,stream_1_var,src_ip_1_count,src_ip_1_mean,src_ip_1_var,src_ip_mac_1_count,src_ip_mac_1_mean,src_ip_mac_1_var,channel_1_count,channel_1_mean,channel_1_var,stream_jitter_1_sum,stream_jitter_1_mean,stream_jitter_1_var,stream_5_count,stream_5_mean,stream_5_var,src_ip_5_count,src_ip_5_mean,src_ip_5_var,src_ip_mac_5_count,src_ip_mac_5_mean,src_ip_mac_5_var,channel_5_count,channel_5_mean,channel_5_var,stream_jitter_5_sum,stream_jitter_5_mean,stream_jitter_5_var,stream_10_count,stream_10_mean,stream_10_var,src_ip_10_count,src_ip_10_mean,src_ip_10_var,src_ip_mac_10_count,src_ip_mac_10_mean,src_ip_mac_10_var,channel_10_count,channel_10_mean,channel_10_var,stream_jitter_10_sum,stream_jitter_10_mean,stream_jitter_10_var,stream_30_count,stream_30_mean,stream_30_var,src_ip_30_count,src_ip_30_mean,src_ip_30_var,src_ip_mac_30_count,src_ip_mac_30_mean,src_ip_mac_30_var,channel_30_count,channel_30_mean,channel_30_var,stream_jitter_30_sum,stream_jitter_30_mean,stream_jitter_30_var,stream_60_count,stream_60_mean,stream_60_var,src_ip_60_count,src_ip_60_mean,src_ip_60_var,src_ip_mac_60_count,src_ip_mac_60_mean,src_ip_mac_60_var,channel_60_count,channel_60_mean,channel_60_var,stream_jitter_60_sum,stream_jitter_60_mean,stream_jitter_60_var,ntp_interval,most_freq_spot,min_et,q1,min_e,var_e,q1_e,sum_p,min_p,max_p,med_p,average_p,var_p,q3_p,q1_p,iqr_p,l3_ip_dst_count,label,attack_type,binary_label
254,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,54.77.42.87,41487,443,454.002021,0.000907,1,1,0,64,1514,37792,3.584374330386638,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000906999,277.0,1192.2924187725632,1320197.0047611606,178.0,1818.713483146068,954472.6010601188,178.0,1818.713483146068,954472.6010601188,277.0,1192.2924187725632,1320197.0047611606,1.000036,0.003610238267148,0.0001059396592152,592.0,1270.5202702702702,1910135.2280148177,405.0,1821.120987654321,1821974.0670089235,405.0,1821.120987654321,1821974.0670089235,592.0,1270.5202702702702,1910135.2280148177,353.914381999,0.5978283479712838,208.2990166639252,592.0,1270.5202702702702,1910135.2280148177,405.0,1821.120987654321,1821974.067008929,405.0,1821.120987654321,1821974.067008929,592.0,1270.5202702702702,1910135.2280148177,353.914381999,0.5978283479712838,208.2990166639252,592.0,1270.5202702702702,1910135.2280148177,917.0,1885.112322791712,2299280.813789038,917.0,1885.112322791712,2299280.813789038,592.0,1270.5202702702702,1910135.2280148177,353.914381999,0.5978283479712838,208.2990166639252,592.0,1270.5202702702702,1910135.2280148177,1784.0,1879.536995515695,2054508.1870770007,1784.0,1879.536995515695,2054508.1870770007,592.0,1270.5202702702702,1910135.2280148177,353.914381999,0.5978283479712838,208.2990166639252,0.0,443.0,32.0,1480.0,66.0,1346304.6736842103,1514.0,37888.0,12.0,5804.0,1460.0,1894.4,1346304.6736842103,1822.0,1460.0,362.0,19.0,0.0,BenignTraffic1.csv,0.0
9604,harman kardon (Ampak Technology),3c:18:a0:41:c3:a0,192.168.137.47,192.168.137.1,47867,53,3161.891145,1e-06,1,0,1,64,77,0,2.956898560622065,-1,0,-1,0,none,0,none,none,0,none,time-b-g.nist.gov,28.0,17,9.99999883788405e-07,0,harman kardon (Ampak Technology),"AMPAK Technology, Inc.",Luxshare Precision Industry Company Limited,35.0,DNS,none,0.0,none,-1.0,-1.0,-1.0,1e-06,2.0,77.0,0.0,2.0,77.0,0.0,2.0,77.0,0.0,2.0,77.0,0.0,1e-06,1e-06,,2.0,77.0,0.0,4.0,74.25,30.25000000000012,4.0,74.25,30.25000000000012,2.0,77.0,0.0,1e-06,1e-06,,2.0,77.0,0.0,10.0,75.9,24.10000000000001,10.0,75.9,24.10000000000001,9.0,172.77777777777777,19111.194444444445,1e-06,1e-06,,2.0,77.0,0.0,20.0,75.35,27.607894736396503,20.0,75.35,27.607894736396503,16.0,183.75,18657.79999999992,1e-06,1e-06,,2.0,77.0,0.0,43.0,90.11627906976744,2171.2004429679023,43.0,90.11627906976744,2171.2004429679023,26.0,176.53846153846155,17605.93846153839,1e-06,1e-06,,0.0,35208.0,32.0,40.0,66.0,10564.555263157894,74.0,1417.0,12.0,315.0,27.5,70.85,11170.23947368421,41.0,22.25,18.75,13.0,0.0,BenignTraffic.csv,0.0
-1,d4:81:d7:97:d0:29,33:33:00:00:00:fb,,,0,0,1877.538625,0.074818,2,0,0,0,125,0,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,d4:81:d7:97:d0:29,Dell Inc.,IPv6 Multicast,0.0,MDNS,none,0.0,none,-1.0,-1.0,-1.0,0.943371,4.0,114.25,5185.583333333341,,,,2.0,168.5,3784.5,4.0,114.25,5185.583333333329,1.0432629999999998,0.2608157499999999,0.2076419756827164,46.0,95.80434782608695,1949.849758454108,,,,12.0,118.33333333333331,1245.5151515151515,37.0,92.72972972972973,2352.869369369369,5.036909,0.1094980217391304,0.0311749730804965,82.0,97.84146341463416,2519.9622101776595,,,,12.0,118.33333333333331,1245.5151515151515,50.0,84.22,1938.9506122448984,10.62585,0.1295835365853658,0.0301748285240249,129.0,102.51937984496124,5203.642199612402,,,,13.0,118.84615384615384,1145.1410256410256,84.0,93.86904761904762,6452.452524383248,377.332274,2.925056387596899,1005.5131222136512,129.0,102.51937984496124,5203.642199612402,,,,13.0,118.84615384615384,1145.1410256410256,84.0,93.86904761904762,6452.452524383248,377.332274,2.925056387596899,1005.5131222136512,0.0,68.0,28.0,76.0,62.0,9139.273684210526,110.0,1208.0,0.0,302.0,0.0,60.4,15360.673684210526,0.0,0.0,0.0,2.0,1.0,Recon-PortScan.csv,1.0
340,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,54.229.194.17,52708,443,675.730973,0.000112,1,1,0,64,1514,37792,3.5829669756849123,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000112,135.0,1099.1925925925923,890687.4253178509,85.0,1706.9529411764706,411679.6882353063,85.0,1706.9529411764706,411679.6882353063,135.0,1099.1925925925923,890687.4253178509,1.146548,0.0084929481481481,0.0022852450098066,360.0,1007.6472222222222,1248302.2289616163,200.0,1760.965,968698.7274120564,200.0,1760.965,968698.7274120564,360.0,1007.6472222222222,1248302.2289616163,5.111581,0.0141988361111111,0.004302770186333,456.0,977.2741228070176,1247664.1510651642,246.0,1755.2886178861788,997348.1653393144,246.0,1755.2886178861788,997348.1653393144,456.0,977.2741228070176,1247664.1510651642,10.467302,0.0229546096491228,0.0075576700105669,1292.0,1133.0534055727553,1984138.8716615145,1160.0,1849.673275862069,1712063.609293851,1160.0,1849.673275862069,1712063.609293851,1292.0,1133.0534055727553,1984138.8716615145,542.529076,0.4199141455108359,216.50514417209163,1292.0,1133.0534055727553,1984138.8716615145,2034.0,1907.085054080629,1916601.260347094,2034.0,1907.085054080629,1916601.260347094,1292.0,1133.0534055727553,1984138.8716615145,542.529076,0.4199141455108359,216.50514417209163,0.0,443.0,1480.0,1480.0,1514.0,198635.1157894737,1514.0,32096.0,1460.0,2908.0,1460.0,1604.8,198635.1157894737,1460.0,1460.0,0.0,31.0,0.0,BenignTraffic3.csv,0.0
631,3c:18:a0:41:c3:a0,Netatmo Camera,51.145.143.28,192.168.137.35,443,58846,1452.312048,0.006896,3,1,0,48,66,69888,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Netatmo Camera,Luxshare Precision Industry Company Limited,Netatmo,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.006896,58.0,880.4827586206897,577137.3067150635,26.0,70.46153846153847,41.378461538389104,26.0,70.46153846153847,41.378461538389104,58.0,880.4827586206897,577137.3067150635,1.104176,0.0190375172413793,0.0041876836936395,94.0,804.2446808510638,675057.9932509724,54.0,185.96296296296296,139408.5646401117,54.0,185.96296296296296,139408.5646401117,110.0,750.1454545454545,641262.1254378648,1154.593526,12.282909851063833,14129.507764059606,94.0,804.2446808510638,675057.9932509724,93.0,196.74193548387092,201611.47615708265,93.0,196.74193548387092,201611.47615708265,213.0,824.6431924882629,590230.7966161749,1154.593526,12.282909851063833,14129.507764059606,94.0,804.2446808510638,675057.9932509724,105.0,241.62857142857143,281082.254945055,105.0,241.62857142857143,281082.254945055,237.0,781.8776371308016,592868.3281842236,1154.593526,12.282909851063833,14129.507764059606,94.0,804.2446808510638,675057.9932509724,105.0,241.62857142857143,281082.254945055,105.0,241.62857142857143,281082.254945055,237.0,781.8776371308016,592868.3281842236,1154.593526,12.282909851063833,14129.507764059606,0.0,443.0,32.0,32.0,66.0,531261.0947368421,66.0,13092.0,12.0,1440.0,12.0,654.6,531261.0947368421,1440.0,12.0,1428.0,5.0,0.0,BenignTraffic3.csv,0.0
231078,dc:a6:32:c9:e5:ef,LampUX RGB,192.168.137.158,192.168.137.87,45292,60223,51.950206,7.1e-05,3,0,1,64,578,0,3.58075002033158,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e5:ef,Raspberry Pi Trading Ltd,Espressif Inc.,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,4131.0,578.0,0.0,4131.0,578.0,0.0,4131.0,578.0,0.0,,,,1.0,578.0,,15816.0,578.0,0.0,15816.0,578.0,0.0,15816.0,578.0,0.0,,,,1.0,578.0,,28359.0,578.0,0.0,28359.0,578.0,0.0,28359.0,578.0,0.0,,,,1.0,578.0,,41686.0,578.0,0.0,41686.0,578.0,0.0,41686.0,578.0,0.0,,,,1.0,578.0,,46612.0,578.0,0.0,46612.0,578.0,0.0,46625.0,577.8583592493297,71.93498207967102,,,,0.0,8886.0,544.0,544.0,578.0,0.0,578.0,10720.0,536.0,536.0,536.0,536.0,0.0,536.0,536.0,0.0,62.0,2.0,Mirai-greip_flood11.csv,1.0
169055,dc:a6:32:c9:e4:ab,TP-Link Tapo Camera,192.168.137.81,192.168.137.29,45079,34372,36.239868,1e-06,2,0,1,64,578,0,3.5798951379081343,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:ab,Raspberry Pi Trading Ltd,TP-Link Corporation Limited,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,888.0,578.0,0.0,888.0,578.0,0.0,888.0,578.0,0.0,,,,1.0,578.0,,3744.0,578.0,0.0,3744.0,578.0,0.0,3744.0,578.0,0.0,,,,1.0,578.0,,7094.0,578.0,0.0,7094.0,578.0,0.0,7094.0,578.0,0.0,,,,1.0,578.0,,15571.0,578.0,0.0,15571.0,578.0,0.0,15571.0,578.0,0.0,,,,1.0,578.0,,16954.0,578.0,0.0,16954.0,578.0,0.0,16954.0,578.0,0.0,,,,0.0,8886.0,544.0,544.0,578.0,0.0,578.0,10720.0,536.0,536.0,536.0,536.0,0.0,536.0,536.0,0.0,53.0,2.0,Mirai-greip_flood10.csv,1.0
798,3c:18:a0:41:c3:a0,ac:17:02:05:34:27,157.249.81.141,192.168.137.41,443,51055,462.929135,0.012336,3,1,0,50,66,65024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,ac:17:02:05:34:27,Luxshare Precision Industry Company Limited,Fibar Group sp. z o.o.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.012336,7.0,104.14285714285714,8824.142857142857,7.0,121.85714285714286,19818.809523809523,7.0,121.85714285714286,19818.809523809523,17.0,116.23529411764706,12462.316176470556,235.420364,33.631480571428575,7895.015546071085,7.0,104.14285714285714,8824.142857142857,31.0,104.5483870967742,12545.189247311797,31.0,104.5483870967742,12545.189247311797,66.0,108.95454545454544,10281.244055944246,235.420364,33.631480571428575,7895.015546071085,7.0,104.14285714285714,8824.142857142857,61.0,105.29508196721312,12511.678142076438,61.0,105.29508196721312,12511.678142076438,132.0,108.65151515151516,10042.091371732717,235.420364,33.631480571428575,7895.015546071085,7.0,104.14285714285714,8824.142857142857,174.0,102.8735632183908,11656.850973357232,174.0,102.8735632183908,11656.850973357232,371.0,107.00539083557952,9618.259430319837,235.420364,33.631480571428575,7895.015546071085,7.0,104.14285714285714,8824.142857142857,346.0,101.94219653179192,11358.500996900417,346.0,101.94219653179192,11358.500996900417,736.0,106.8016304347826,9522.58100414078,235.420364,33.631480571428575,7895.015546071085,0.0,443.0,32.0,32.0,66.0,10673.357894736842,66.0,1174.0,12.0,387.0,16.0,58.7,10578.115789473686,32.0,12.0,20.0,8.0,0.0,BenignTraffic.csv,0.0
383,e4:5f:01:55:90:c4,Teckin Plug 1,192.168.137.178,192.168.137.80,50758,9031,13.655898,2e-06,2,0,1,64,60,0,1.5775967043075598,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,e4:5f:01:55:90:c4,Raspberry Pi Trading Ltd,Tuya Smart Inc.,8.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,2e-06,565.0,60.0,0.0,7726.0,60.0,0.0,7726.0,60.0,0.0,7726.0,60.0,0.0,0.088158,0.0001563085106382,3.899507133781793e-06,565.0,60.0,0.0,41502.0,60.0,0.0,41502.0,60.0,0.0,41502.0,60.0,0.0,0.088158,0.0001563085106382,3.899507133781793e-06,565.0,60.0,0.0,83266.0,60.0,0.0,83266.0,60.0,0.0,83266.0,60.0,0.0,0.088158,0.0001563085106382,3.899507133781793e-06,565.0,60.0,0.0,106021.0,60.0,0.0,106021.0,60.0,0.0,106021.0,60.0,0.0,0.088158,0.0001563085106382,3.899507133781793e-06,565.0,60.0,0.0,106021.0,60.0,0.0,106021.0,60.0,0.0,106021.0,60.0,0.0,0.088158,0.0001563085106382,3.899507133781793e-06,0.0,34687.0,26.0,26.0,60.0,0.0,60.0,360.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0,1.0,3.0,DDoS-UDP_Flood10.csv,1.0
23420,dc:a6:32:dc:27:d5,Amazon Echo Dot 1,192.168.137.17,192.168.137.123,14863,4070,7.876831,0.00043,2,1,0,64,60,512,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:dc:27:d5,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,3280.0,60.0,0.0,3280.0,60.0,0.0,3280.0,60.0,0.0,,,,1.0,60.0,,14143.0,60.0,0.0,14143.0,60.0,0.0,14143.0,60.0,0.0,,,,1.0,60.0,,22408.0,60.0,0.0,22408.0,60.0,0.0,22408.0,60.0,0.0,,,,1.0,60.0,,22408.0,60.0,0.0,22408.0,60.0,0.0,22408.0,60.0,0.0,,,,1.0,60.0,,22408.0,60.0,0.0,22408.0,60.0,0.0,22408.0,60.0,0.0,,,,0.0,1985.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,2.0,3.0,DDoS-TCP_Flood.csv,1.0
363,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,52.214.197.222,45931,443,820.225366,3e-06,1,1,0,64,1514,37792,3.5813800311075634,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.006152,196.0,1128.1989795918366,857667.0319989467,128.0,1692.4921875,391844.9133243088,128.0,1692.4921875,391844.9133243088,196.0,1128.1989795918366,857667.0319989467,1.1415719999999998,0.0058243469387755,0.0007562486859706,488.0,1118.4959016393443,2644782.4599421127,278.0,1913.546762589928,3175655.685530992,278.0,1913.546762589928,3175655.685530992,488.0,1118.4959016393443,2644782.4599421127,5.023219,0.010293481557377,0.00194931015019,627.0,1097.6858054226475,2481433.688664002,346.0,1935.557803468208,2931552.879257783,346.0,1935.557803468208,2931552.879257783,627.0,1097.6858054226475,2481433.688664002,10.051229,0.016030668261563,0.0043698419177454,2131.0,1061.821679962459,1408125.6564499435,1236.0,1782.906148867314,1189552.3733710842,1236.0,1782.906148867314,1189552.3733710842,2131.0,1061.821679962459,1408125.6564499435,30.174068,0.014159581417175,0.0039694629426528,4211.0,1080.0847779624792,1557171.027727861,2387.0,1854.9865940511104,1360695.0031730926,2387.0,1854.9865940511104,1360695.0031730926,4211.0,1080.0847779624792,1557171.027727861,60.1829,0.0142918309190216,0.0038894238336241,0.0,443.0,32.0,1118.0,66.0,1544939.7894736845,1152.0,29200.0,12.0,4356.0,1460.0,1460.0,1544939.7894736845,1460.0,1098.0,362.0,34.0,0.0,BenignTraffic3.csv,0.0
4,3c:18:a0:41:c3:a0,Nest Indoor Camera,35.185.101.66,192.168.137.46,443,41206,1889.948735,0.009635,2,1,0,60,66,602,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Nest Indoor Camera,Luxshare Precision Industry Company Limited,"Google, Inc.",0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.017534,20.0,111.0,2131.5789473666578,10.0,66.0,0.0,10.0,66.0,0.0,20.0,111.0,2131.578947368172,1.0269400000000002,0.051347,0.0012500464805263,89.0,112.69662921348316,2221.5546476014774,44.0,66.0,0.0,44.0,66.0,0.0,88.0,111.36363636363636,2087.130616509361,5.018497,0.056387606741573,0.0010937471830543,170.0,115.32941176470588,2691.216289593088,84.0,66.88095238095238,65.19047619047666,84.0,66.88095238095238,65.19047619047666,168.0,113.96428571428572,2564.094525232245,10.096734,0.0593925529411764,0.0012344740579082,467.0,118.81798715203426,3298.428173623005,230.0,66.32173913043478,23.80869565217448,230.0,66.32173913043478,23.80869565217448,461.0,117.3709327548807,3178.116457607602,30.004225,0.0642488758029978,0.0015370469763786,998.0,115.71743486973948,2752.8468572057814,492.0,66.30081300813008,22.21482622158189,492.0,66.30081300813008,22.21482622158189,986.0,114.3265720081136,2625.334866815432,60.036368,0.0601566813627254,0.0010210478799668,0.0,41206.0,32.0,32.0,66.0,2131.5789473684213,66.0,1140.0,12.0,102.0,57.0,57.0,2131.5789473684213,102.0,12.0,90.0,2.0,0.0,BenignTraffic1.csv,0.0
15455,Philips Hue Bridge,dc:a6:32:c9:e4:ab,192.168.137.204,192.168.137.212,80,48278,656.153558,0.001929,2,1,0,64,60,29200,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:ab,Philips Lighting BV,Raspberry Pi Trading Ltd,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.005085,6.0,92.83333333333331,4046.566666666667,28.0,62.142857142857146,8.571428571436346,28.0,62.142857142857146,8.571428571436346,17.0,85.6470588235294,2675.492647058823,0.022858,0.0045716,9.8301808e-06,6.0,92.83333333333331,4046.566666666667,391.0,61.67263427109975,7.94896714538857,391.0,61.67263427109975,7.94896714538857,87.0,85.83908045977012,2752.4854317027493,0.022858,0.0045716,9.8301808e-06,6.0,92.83333333333331,4046.566666666667,905.0,61.604419889502765,7.657502566862376,905.0,61.604419889502765,7.657502566862376,253.0,82.71541501976284,2460.355197942157,0.022858,0.0045716,9.8301808e-06,6.0,92.83333333333331,4046.566666666667,2749.0,64.04365223717716,678.8256047058024,2749.0,64.04365223717716,678.8256047058024,480.0,82.6125,2452.329697286013,0.022858,0.0045716,9.8301808e-06,6.0,92.83333333333331,4046.566666666667,5546.0,64.20266858997476,715.9664924264989,5546.0,64.20266858997476,715.9664924264989,1212.0,82.55115511551155,2454.56963532851,0.022858,0.0045716,9.8301808e-06,0.0,80.0,26.0,26.0,60.0,2319.0,60.0,570.0,6.0,168.0,16.0,28.5,2319.0,20.0,6.0,14.0,3.0,3.0,DDoS-SlowLoris.csv,1.0
167297,dc:a6:32:c9:e4:90,Amazon Echo Studio,192.168.137.227,192.168.137.125,48338,45875,53.650291,0.000136,2,0,1,64,578,0,3.5836351881710105,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:90,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,834.0,578.0,0.0,834.0,578.0,0.0,834.0,578.0,0.0,,,,1.0,578.0,,3757.0,578.0,0.0,3757.0,578.0,0.0,3757.0,578.0,0.0,,,,1.0,578.0,,8112.0,578.0,0.0,8112.0,578.0,0.0,8112.0,578.0,0.0,,,,1.0,578.0,,20566.0,578.0,0.0,20566.0,578.0,0.0,20566.0,578.0,0.0,,,,1.0,578.0,,51303.0,578.0,0.0,51303.0,578.0,0.0,51303.0,578.0,0.0,,,,0.0,8886.0,544.0,544.0,578.0,0.0,578.0,10720.0,536.0,536.0,536.0,536.0,0.0,536.0,536.0,0.0,65.0,2.0,Mirai-greip_flood1.csv,1.0
823,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,99.81.179.251,43972,443,1919.831309,0.000505,1,1,0,64,1999,37792,3.5843807220668573,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1933.0,TLS,none,0.0,none,-1.0,-1.0,-1.0,0.000505,117.0,1059.2136752136753,1501936.9625699988,69.0,1750.144927536232,1381387.2139812375,69.0,1750.144927536232,1381387.2139812375,117.0,1059.2136752136753,1501936.9625699988,1.04445,0.008926923076923,0.001282914672224,373.0,1048.7319034852546,1714034.685995565,200.0,1898.795,1638304.6462060325,200.0,1898.795,1638304.6462060325,373.0,1048.7319034852546,1714034.685995565,5.118884,0.0137235495978552,0.0026967286030369,864.0,1088.7847222222222,1796313.8284569338,466.0,1962.3218884120167,1673733.91336933,466.0,1962.3218884120167,1673733.91336933,864.0,1088.7847222222222,1796313.8284569338,10.207553,0.0118142974537037,0.0022356535088069,893.0,1071.2172452407617,1761948.4975946452,1110.0,1864.799099099099,1710608.5520280683,1110.0,1864.799099099099,1710608.5520280683,893.0,1071.2172452407617,1761948.4975946452,1501.8913750000002,1.6818492441209407,2489.447031946172,893.0,1071.2172452407617,1761948.4975946452,1647.0,1878.166363084396,1920763.5263769769,1647.0,1878.166363084396,1920763.5263769769,893.0,1071.2172452407617,1761948.4975946452,1501.8913750000002,1.6818492441209407,2489.447031946172,0.0,443.0,32.0,32.0,66.0,5172178.631578947,66.0,24600.0,12.0,10148.0,365.5,1230.0,5172178.631578947,1460.0,12.0,1448.0,76.0,0.0,BenignTraffic3.csv,0.0
909,Netatmo Camera,3c:18:a0:41:c3:a0,192.168.137.35,51.145.143.28,57665,443,2111.05741,0.006637,1,1,0,64,1494,26112,3.5832706027688896,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Netatmo Camera,Netatmo,Luxshare Precision Industry Company Limited,1428.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.006637,24.0,864.5416666666666,660287.1286231884,17.0,862.3529411764706,483773.24264705874,17.0,862.3529411764706,483773.24264705874,24.0,864.5416666666666,660287.1286231884,1631.739817,67.98915904166667,110851.4450488502,24.0,864.5416666666666,660287.1286231884,31.0,560.8387096774194,408445.8064516129,31.0,560.8387096774194,408445.8064516129,50.0,610.74,598155.1759183676,1631.739817,67.98915904166667,110851.4450488502,24.0,864.5416666666666,660287.1286231884,32.0,545.1875,403108.8669354839,32.0,545.1875,403108.8669354839,50.0,610.74,598155.1759183676,1631.739817,67.98915904166667,110851.4450488502,24.0,864.5416666666666,660287.1286231884,34.0,516.6470588235294,392105.8716577764,34.0,516.6470588235294,392105.8716577764,50.0,610.74,598155.1759183676,1631.739817,67.98915904166667,110851.4450488502,24.0,864.5416666666666,660287.1286231884,38.0,476.1842105263158,365701.7219061139,38.0,476.1842105263158,365701.7219061139,50.0,610.74,598155.1759183676,1631.739817,67.98915904166667,110851.4450488502,0.0,443.0,32.0,70.25,66.0,664454.6210526315,104.25,19098.0,12.0,2900.0,1440.0,954.9,664454.6210526315,1440.0,50.25,1389.75,6.0,0.0,BenignTraffic1.csv,0.0
144680,dc:a6:32:c9:e4:90,LampUX RGB,192.168.137.227,192.168.137.87,9658,23398,31.951336,1e-06,2,0,1,64,578,0,3.5731605743075336,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:90,Raspberry Pi Trading Ltd,Espressif Inc.,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,2043.0,578.0,0.0,2043.0,578.0,0.0,2043.0,578.0,0.0,,,,1.0,578.0,,11403.0,578.0,0.0,11403.0,578.0,0.0,11403.0,578.0,0.0,,,,1.0,578.0,,22317.0,578.0,0.0,22317.0,578.0,0.0,22317.0,578.0,0.0,,,,1.0,578.0,,68506.0,578.0,0.0,68506.0,578.0,0.0,68574.0,577.496252223875,255.653836594894,,,,1.0,578.0,,69869.0,578.0,0.0,69869.0,578.0,0.0,69947.0,577.4335139462736,287.4581185000877,,,,0.0,8886.0,544.0,544.0,578.0,0.0,578.0,10720.0,536.0,536.0,536.0,536.0,0.0,536.0,536.0,0.0,48.0,2.0,Mirai-greip_flood11.csv,1.0
1,Teckin Plug 2,ff:ff:ff:ff:ff:ff,192.168.137.82,255.255.255.255,49236,6667,2668.056092,0.001175,2,0,1,255,214,0,3.519963561132076,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Teckin Plug 2,Tuya Smart Inc.,Broadcast,172.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,0.035095,19.0,116.42105263157896,2583.368421052134,1.0,214.0,,1.0,214.0,,1.0,214.0,,1.070762,0.0563558947368421,0.0021509930085438,89.0,112.15730337078652,2144.202247188876,1.0,214.0,,1.0,214.0,,1.0,214.0,,5.083467,0.057117606741573,0.0024093865935313,178.0,112.15730337078652,2132.0881101998366,2.0,214.0,0.0,2.0,214.0,0.0,2.0,214.0,0.0,10.109728,0.0567962247191011,0.0022780659362669,534.0,112.86516853932584,2237.4714674187235,6.0,214.0,0.0,6.0,214.0,0.0,6.0,214.0,0.0,30.000637,0.056180968164794,0.0024607065277248,1097.0,138.3682771194166,39587.38249638885,13.0,195.15384615384616,2281.641025641023,13.0,195.15384615384616,2281.641025641023,11.0,214.0,0.0,60.048836,0.0547391394712853,0.0024633719133997,0.0,49236.0,26.0,180.0,60.0,1526.092105263158,214.0,3171.0,6.0,172.0,172.0,158.55,1818.260526315789,172.0,172.0,0.0,6.0,0.0,BenignTraffic3.csv,0.0
